Temperature;Humidity;Moisture;Nitrogen;Potassium;Phosphorous;Soil Type_Clayey;Soil Type_Loamy;Soil Type_Red;Soil Type_Sandy;Crop Type_Cotton;Crop Type_Ground Nuts;Crop Type_Maize;Crop Type_Millets;Crop Type_Oil seeds;Crop Type_Paddy;Crop Type_Pulses;Crop Type_Sugarcane;Crop Type_Tobacco;Crop Type_Wheat;Fertilizer Name_14-35-14;Fertilizer Name_17-17-17;Fertilizer Name_20-20;Fertilizer Name_28-28;Fertilizer Name_DAP;Fertilizer Name_Urea;Crop_Type
28.82;49.32;54.64;14;1.0;39;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;Paddy
26.84;60.73;44.94;36;0.0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;Wheat
33.36;58.08;48.3;9;14.0;17;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;Tobacco
26.54;64.11;37.2;8;9.0;34;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;Tobacco
24.72;63.9;39.65;15;16.0;11;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;Pulses
23.56;60.5;36.73;9;0.0;5;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;Millets
30.38;63.85;42.9;11;14.0;16;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;Sugarcane
27.21;55.78;28.17;7;6.0;27;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Ground Nuts
34.83;66.32;48.03;18;0.0;21;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;Pulses
24.39;46.09;36.57;26;4.0;26;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Cotton
36.99;77.28;25.49;9;0.0;37;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Wheat
32.44;66.7;44.68;6;2.0;14;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;Sugarcane
34.35;65.77;49.74;22;1.0;20;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;Pulses
31.54;64.72;32.88;6;10.0;27;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;Paddy
31.63;63.91;42.19;40;4.0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Wheat
32.04;75.94;42.9;8;6.0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Wheat
28.35;58.1;36.8;34;4.0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Ground Nuts
30.62;58.67;46.57;14;0.0;9;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;Wheat
25.71;43.52;40.7;15;0.0;34;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;Oil seeds
33.22;60.99;43.26;37;0.0;3;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;Oil seeds
29.92;50.28;36.3;32;0.0;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Ground Nuts
26.25;53.05;28.22;7;3.0;9;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Sugarcane
39.29;62.84;52.03;3;7.0;32;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;Millets
27.21;58.5;64.74;13;4.0;31;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;Pulses
28.88;60.38;42.9;12;0.0;40;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;Wheat
26.97;51.01;56.59;14;4.0;11;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;Oil seeds
30.38;63.18;56.23;12;11.0;26;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;Tobacco
36.01;67.22;35.57;35;0.0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;Tobacco
33.67;56.87;39.33;25;0.0;23;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;Oil seeds
37.68;54.79;33.81;15;0.0;45;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Sugarcane
32.18;53.93;42.41;16;0.0;14;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;Wheat
33.87;55.06;65.59;11;0.0;9;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;Oil seeds
29.63;72.87;59.15;8;11.0;28;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;Paddy
24.32;45.16;50.1;9;3.0;38;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;Paddy
27.86;59.09;26.75;4;16.0;24;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;Paddy
25.48;58.52;38.7;14;2.0;31;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Cotton
37.88;62.19;32.88;7;0.0;36;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;Paddy
32.84;55.64;38.3;33;4.0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;Pulses
29.85;63.07;35.41;9;2.0;36;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Pulses
24.47;48.15;50.29;18;0.0;19;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;Pulses
25.43;56.68;51.55;24;0.0;14;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;Wheat
32.52;76.7;58.47;18;0.0;42;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;Tobacco
22.93;53.13;31.62;35;0.0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;Wheat
27.23;57.59;62.86;13;7.0;26;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;Paddy
34.29;77.99;23.79;8;1.0;11;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;Paddy
35.01;59.29;60.12;4;10.0;29;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;Oil seeds
28.79;50.73;37.84;30;1.0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ground Nuts
29.81;61.85;63.84;12;10.0;33;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Maize
35.87;58.52;45.11;15;14.0;14;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Cotton
21.58;47.1;30.17;35;0.0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;Paddy
34.09;58.05;39.69;6;1.0;5;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;Pulses
26.72;58.52;62.69;11;3.0;12;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;Paddy
38.05;71.56;50.94;11;9.0;15;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ground Nuts
28.21;59.97;54.67;6;2.0;5;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;Tobacco
35.11;69.12;38.09;7;4.0;24;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;Oil seeds
33.34;55.54;24.95;18;0.0;22;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Millets
28.36;53.52;39.93;22;0.0;20;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Cotton
27.75;63.56;36.82;14;4.0;8;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;Tobacco
30.96;49.06;48.58;20;1.0;23;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Maize
34.57;67.12;53.8;11;9.0;32;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Cotton
24.58;66.09;47.42;22;0.0;25;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;Millets
25.28;48.9;53.75;27;4.0;22;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Millets
21.29;52.95;54.28;15;3.0;12;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;Oil seeds
34.65;67.45;27.77;13;3.0;37;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Pulses
32.71;63.72;42.47;41;0.0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Cotton
31.56;58.38;47.62;44;0.0;4;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Maize
29.88;57.23;30.93;36;2.0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;Maize
29.61;74.1;58.36;40;0.0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;Tobacco
27.26;59.75;46.54;24;0.0;25;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;Sugarcane
27.62;42.65;34.2;19;13.0;15;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Ground Nuts
23.39;51.7;38.58;17;0.0;40;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Sugarcane
30.76;65.37;56.76;8;0.0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;Wheat
27.59;52.68;42.9;16;1.0;43;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;Tobacco
29.22;56.15;58.3;7;0.0;14;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;Paddy
29.0;51.21;32.58;12;0.0;14;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Cotton
29.99;59.24;41.71;12;4.0;12;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;Paddy
30.55;55.03;34.97;3;16.0;13;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;Sugarcane
28.25;51.77;37.97;25;0.0;26;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;Sugarcane
21.43;41.07;57.57;12;1.0;5;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;Tobacco
22.87;46.84;31.51;22;0.0;19;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;Oil seeds
37.21;59.96;69.61;24;3.0;15;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;Paddy
32.81;69.92;42.9;8;11.0;29;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Pulses
26.37;67.22;61.02;10;0.0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;Wheat
33.72;60.97;44.56;8;12.0;20;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;Wheat
24.53;55.6;43.85;12;5.0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Cotton
25.84;58.46;68.74;6;9.0;33;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;Tobacco
20.28;44.28;64.04;33;4.0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;Maize
32.16;62.49;27.24;12;0.0;36;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Cotton
23.79;54.8;34.58;46;3.0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;Oil seeds
38.17;72.1;42.9;10;0.0;34;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;Oil seeds
27.77;55.5;48.92;12;12.0;24;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;Wheat
30.42;47.39;30.58;9;15.0;22;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;Sugarcane
32.29;54.87;41.39;26;3.0;19;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Pulses
32.93;56.43;53.21;8;8.0;34;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Ground Nuts
22.42;43.59;46.16;1;16.0;15;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;Pulses
23.83;55.37;70.0;40;0.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Cotton
29.0;67.64;61.06;18;1.0;36;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;Sugarcane
24.87;60.88;70.0;18;0.0;39;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Cotton
40.0;78.73;39.93;11;8.0;31;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;Sugarcane
26.64;60.11;29.46;38;0.0;3;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;Maize
26.35;59.75;53.03;14;0.0;39;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Cotton
32.45;71.13;36.11;10;0.0;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Cotton
26.64;54.15;42.1;41;3.0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;Oil seeds
26.97;51.74;34.74;35;0.0;3;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;Maize
30.48;61.59;24.88;9;16.0;16;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Cotton
28.25;54.87;56.78;5;6.0;24;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Ground Nuts
27.53;40.07;31.84;14;10.0;15;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;Pulses
39.78;63.55;29.54;6;7.0;29;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;Pulses
32.23;74.54;32.4;7;3.0;32;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;Wheat
29.54;68.62;31.48;39;0.0;2;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;Pulses
28.58;50.54;54.24;8;7.0;26;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Cotton
32.26;74.11;50.32;44;0.0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;Tobacco
33.95;50.1;43.41;10;0.0;11;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Maize
27.46;56.08;46.59;14;11.0;33;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;Wheat
28.55;51.94;70.0;31;3.0;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;Millets
31.04;62.08;37.18;25;2.0;23;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;Paddy
35.4;62.35;43.09;10;12.0;14;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Ground Nuts
30.35;64.59;65.36;5;8.0;28;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;Maize
23.84;40.24;61.13;12;3.0;5;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;Wheat
31.09;60.88;24.64;17;0.0;16;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Cotton
32.89;59.55;40.12;41;0.0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;Paddy
35.21;59.99;52.74;12;12.0;12;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;Paddy
25.58;52.45;68.83;42;0.0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;Millets
27.49;58.98;48.37;11;8.0;31;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;Wheat
32.08;71.52;31.79;24;0.0;27;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;Maize
26.85;59.85;50.57;10;12.0;29;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Maize
30.72;67.49;51.07;11;1.0;39;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;Pulses
31.74;69.49;64.58;6;2.0;34;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Millets
39.11;68.35;24.92;7;4.0;36;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;Ground Nuts
28.91;63.15;33.04;9;3.0;41;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;Pulses
27.52;67.88;39.25;37;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;Tobacco
25.41;59.6;47.88;25;0.0;22;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;Cotton
32.18;68.67;33.89;36;2.0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Wheat
26.93;61.89;55.88;8;11.0;13;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;Wheat
34.46;54.47;58.14;8;10.0;10;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;Sugarcane
37.11;57.52;59.83;37;0.0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;Oil seeds
30.88;62.0;46.07;45;0.0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;Pulses
36.5;67.29;49.74;25;0.0;18;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;Paddy
35.86;73.75;44.57;43;2.0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ground Nuts
29.43;42.85;61.97;34;0.0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Wheat
37.57;63.17;70.0;20;0.0;19;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Maize
31.68;62.82;43.85;18;1.0;15;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;Sugarcane
31.14;61.64;50.47;19;2.0;18;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;Oil seeds
24.57;61.8;37.23;11;0.0;14;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;Wheat
28.82;61.83;41.27;8;5.0;27;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;Tobacco
34.14;52.29;37.41;44;0.0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Cotton
32.65;70.55;41.48;37;0.0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;Wheat
32.84;66.23;49.59;1;16.0;22;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Ground Nuts
32.43;58.32;61.02;36;1.0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;Wheat
34.77;69.36;44.88;36;0.0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Ground Nuts
29.15;57.25;55.55;21;0.0;16;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;Sugarcane
39.99;72.77;49.75;9;0.0;32;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;Paddy
32.34;52.54;32.24;7;0.0;13;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;Paddy
35.63;59.21;51.58;40;0.0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;Sugarcane
34.29;63.96;42.9;1;16.0;20;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Cotton
24.99;51.26;34.71;6;3.0;29;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Ground Nuts
30.58;61.29;60.2;5;3.0;32;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;Tobacco
24.25;57.38;30.23;21;1.0;18;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;Paddy
20.69;57.12;59.85;13;2.0;9;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;Tobacco
27.56;67.78;36.61;10;11.0;28;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Millets
21.97;48.06;43.61;27;0.0;17;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Cotton
36.42;59.37;37.49;22;0.0;15;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;Paddy
33.72;57.94;36.36;16;0.0;38;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;Oil seeds
36.86;66.97;28.44;14;0.0;36;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;Ground Nuts
20.76;48.98;63.92;12;16.0;10;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;Tobacco
35.38;56.76;21.51;37;0.0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;Millets
28.96;64.48;27.52;14;15.0;12;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;Oil seeds
28.62;45.89;61.45;9;2.0;7;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Cotton
32.64;66.3;39.89;14;16.0;17;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Ground Nuts
35.16;73.41;48.63;13;16.0;18;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;Paddy
23.55;54.07;32.68;16;2.0;17;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;Pulses
22.0;57.32;45.85;5;16.0;18;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;Tobacco
31.75;57.58;30.58;0;16.0;18;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;Paddy
28.85;63.24;39.74;27;0.0;19;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;Oil seeds
30.29;53.7;42.9;4;4.0;26;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;Wheat
33.04;63.52;47.86;7;0.0;8;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;Paddy
21.37;53.85;26.22;4;16.0;17;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Ground Nuts
34.88;62.36;57.79;36;0.0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;Pulses
27.81;66.3;59.63;18;1.0;35;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Cotton
39.86;74.47;42.82;9;10.0;29;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Cotton
34.01;55.99;42.9;24;0.0;24;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;Wheat
32.69;57.68;48.14;39;0.0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;Paddy
31.99;47.84;39.57;40;2.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;Maize
39.59;72.27;42.36;43;0.0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;Wheat
29.71;48.75;26.24;33;1.0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;Tobacco
32.0;72.09;42.61;22;0.0;22;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;Millets
39.03;74.51;65.94;18;0.0;37;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Wheat
39.83;65.33;33.3;9;0.0;10;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Cotton
30.53;70.52;56.87;8;13.0;25;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;Ground Nuts
37.44;60.97;52.15;4;12.0;31;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;Wheat
25.65;56.93;32.12;40;3.0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Sugarcane
27.33;52.91;29.81;16;4.0;40;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;Maize
27.0;54.79;41.03;41;0.0;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;Tobacco
28.27;45.54;63.35;34;0.0;4;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Millets
39.37;73.58;47.49;44;0.0;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Cotton
29.14;54.24;24.55;40;1.0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;Oil seeds
31.76;43.24;56.29;10;4.0;18;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Cotton
27.27;59.89;20.0;11;0.0;36;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;Tobacco
24.0;49.08;66.12;10;2.0;9;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;Millets
34.15;67.47;42.9;14;3.0;34;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Millets
28.67;58.79;59.0;35;0.0;4;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;Pulses
38.97;55.72;35.47;4;16.0;21;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;Tobacco
32.02;60.85;31.09;33;4.0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Cotton
30.66;52.06;46.15;21;4.0;15;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Cotton
28.21;57.07;40.54;38;1.0;4;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;Paddy
29.75;61.63;34.96;17;0.0;31;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;Tobacco
35.91;52.46;56.61;14;16.0;13;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;Tobacco
23.45;51.03;44.45;36;2.0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Pulses
35.86;70.31;54.4;40;3.0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;Ground Nuts
